key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,position
4510,P-13512,Jo,Yun-mi,1987-01-05,1,0,0,1,0,1,2011,"https://en.wikipedia.org/wiki/Jo_Yun-mi_(footballer,_born_1987)",midfielder
4511,P-37372,J?,not applicable,1987-03-20,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/J%C3%B4,forward
4512,P-00356,Joacim,Constant,1908-03-03,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Constant_Joacim,defender
4513,P-89298,Joaqu?n,not applicable,1956-06-09,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Alonso,midfielder
4514,P-70144,Joaqu?n,not applicable,1981-07-21,0,0,0,1,0,2,"2002, 2006","https://en.wikipedia.org/wiki/Joaqu%C3%ADn_(footballer,_born_1981)",midfielder
4515,P-14458,Job,Joseph-D?sir?,1977-12-01,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Joseph-D%C3%A9sir%C3%A9_Job,forward
4516,P-75460,Jobson,Marci,1975-12-04,1,0,0,1,0,1,2007,https://en.wikipedia.org/wiki/Marci_Jobson,midfielder
4517,P-16656,Joel,not applicable,1904-05-01,0,1,0,0,0,1,1930,https://en.wikipedia.org/wiki/Joel_de_Oliveira_Monteiro,goal_keeper
4518,P-34222,Joel,not applicable,1946-09-18,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Joel_Camargo,defender
4519,P-49113,Johannessen,Astrid,1978-01-10,1,1,0,0,0,1,1999,https://en.wikipedia.org/wiki/Astrid_Johannessen,goal_keeper
4520,P-49779,Johannessen,Rolf,1910-03-15,0,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/Rolf_Johannessen,defender
4521,P-01169,J?hannsson,Aron,1990-11-10,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Aron_J%C3%B3hannsson,forward
4522,P-58449,Johansen,Heidi,1983-06-09,1,1,0,0,0,1,2007,https://en.wikipedia.org/wiki/Heidi_Johansen,goal_keeper
4523,P-79093,Johansen,Henry,1904-07-21,0,1,0,0,0,1,1938,https://en.wikipedia.org/wiki/Henry_Johansen,goal_keeper
4524,P-34416,Johansen,Janni,1976-01-14,1,0,0,0,1,1,1999,https://en.wikipedia.org/wiki/Janni_Johansen,forward
4525,P-80056,Johansson,?ke,1928-03-19,0,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/%C3%85ke_Johansson,defender
4526,P-87826,Johansson,Gunnar,1924-02-29,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Gunnar_Johansson_(footballer),defender
4527,P-57215,Johansson,Helen,1965-07-09,1,0,0,0,1,1,1991,https://en.wikipedia.org/wiki/Helen_Johansson,forward
4528,P-02652,Johansson,Ingrid,1965-07-09,1,0,0,1,0,1,1991,https://en.wikipedia.org/wiki/Ingrid_Johansson,midfielder
4529,P-91907,Johansson,Sara,1980-01-23,1,0,0,1,1,2,"2003, 2007",https://en.wikipedia.org/wiki/Sara_Johansson,midfielder
4530,P-17354,Johansson,Sofia,1969-09-05,1,0,0,1,0,1,1995,https://en.wikipedia.org/wiki/Sofia_Johansson,midfielder
4531,P-86728,John,Avery,1975-06-18,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Avery_John,defender
4532,P-88830,John,Stern,1976-10-30,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Stern_John,forward
4533,P-02163,Johnsen,Erland,1967-04-05,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Erland_Johnsen,defender
4534,P-65348,Johnsen,Ronny,1969-06-10,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Ronny_Johnsen,defender
4535,P-57098,Johnson,Brennan,2001-05-23,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Brennan_Johnson,forward
4536,P-80859,Johnson,Eddie,1984-03-31,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Eddie_Johnson_(American_soccer),forward
4537,P-10691,Johnson,Estelle,1988-07-21,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Estelle_Johnson,defender
4538,P-71933,Johnson,Fabian,1987-12-11,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Fabian_Johnson,defender
4539,P-43764,Johnson,Glen,1984-08-23,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Glen_Johnson,defender
4540,P-79856,Johnson,Lindsay,1980-05-08,1,0,1,0,0,1,2007,https://en.wikipedia.org/wiki/Lindsay_Johnson,defender
4541,P-38940,Johnson,Sean,1989-05-31,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Sean_Johnson_(soccer),goal_keeper
4542,P-01918,Johnsson,Carl,not available,0,0,0,1,0,1,1934,not available,midfielder
4543,P-46890,Johnsson,Karl-Johan,1990-01-28,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Karl-Johan_Johnsson,goal_keeper
4544,P-12635,Johnston,Alistair,1998-10-08,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Alistair_Johnston,defender
4545,P-17223,Johnston,Mo,1963-04-13,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Mo_Johnston,forward
4546,P-73968,Johnston,Willie,1946-12-19,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Willie_Johnston,midfielder
4547,P-04087,Johnstone,Bobby,1929-09-07,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Bobby_Johnstone,forward
4548,P-48230,Johnstone,Derek,1953-11-04,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Derek_Johnstone,forward
4549,P-93687,Johnstone,Jimmy,1944-09-30,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Jimmy_Johnstone,midfielder
4550,P-27338,Jokanovi?,Slavi?a,1968-08-16,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Slavi%C5%A1a_Jokanovi%C4%87,midfielder
4551,P-65942,Joki?,Bojan,1986-05-17,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Bojan_Joki%C4%87,defender
4552,P-31552,Jokl,Karol,1945-08-29,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Karol_Jokl,forward
4553,P-73728,Joly,Sarah,1977-02-16,1,0,0,1,0,1,1999,https://en.wikipedia.org/wiki/Sarah_Joly,midfielder
4554,P-28988,Jon,Hong-yon,1992-06-11,1,0,1,0,0,1,2011,not available,defender
4555,P-49268,Jon,Hye-yong,1977-02-16,1,0,1,0,0,1,2003,https://en.wikipedia.org/wiki/Jon_Hye-yong,defender
4556,P-67990,Jon,Myong-hui,1986-08-07,1,1,0,0,0,1,2007,https://en.wikipedia.org/wiki/Jon_Myong-hui,goal_keeper
4557,P-43034,Jon,Myong-hwa,1993-08-09,1,0,0,1,0,1,2011,https://en.wikipedia.org/wiki/Jon_Myong-hwa,midfielder
4558,P-79374,Jonasson,Sven,1909-07-09,0,0,0,0,1,2,"1934, 1938",https://en.wikipedia.org/wiki/Sven_Jonasson,forward
4559,P-53773,Jonathan,Alaba,1992-06-01,1,1,0,0,0,2,"2011, 2019",https://en.wikipedia.org/wiki/Alaba_Jonathan,goal_keeper
4560,P-84536,Jones,Brad,1982-03-19,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Brad_Jones_(footballer),goal_keeper
4561,P-29764,Jones,Cliff,1935-02-07,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Cliff_Jones_(Welsh_footballer),forward
4562,P-49258,Jones,Cobi,1970-06-16,0,0,0,1,0,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Cobi_Jones,midfielder
4563,P-10072,Jones,Jermaine,1981-11-03,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Jermaine_Jones,midfielder
4564,P-10948,Jones,Ken,1936-01-02,0,1,0,0,0,1,1958,https://en.wikipedia.org/wiki/Ken_Jones_(footballer_born_1936),goal_keeper
4565,P-33665,Jones,Kenwyne,1984-10-05,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Kenwyne_Jones,forward
4566,P-06851,Jones,Phil,1992-02-21,0,0,1,0,0,2,"2014, 2018","https://en.wikipedia.org/wiki/Phil_Jones_(footballer,_born_1992)",defender
4567,P-70251,Jones,Steffi,1972-12-22,1,0,1,1,0,2,"1999, 2003",https://en.wikipedia.org/wiki/Steffi_Jones,defender
4568,P-79551,Jong,Il-gwan,1992-10-30,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Jong_Il-gwan,midfielder
4569,P-92164,Jong,Pok-sim,1985-07-31,1,0,1,0,1,2,"2007, 2011",https://en.wikipedia.org/wiki/Jong_Pok-sim,defender
4570,P-04397,Jong,Tae-se,1984-03-02,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Jong_Tae-se,forward
4571,P-88529,Jong-gyu,Yoon,1998-03-20,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Yoon_Jong-gyu,defender
4572,P-12372,Jongbloed,Jan,1940-11-25,0,1,0,0,0,2,"1974, 1978",https://en.wikipedia.org/wiki/Jan_Jongbloed,goal_keeper
4573,P-27957,Jonk,Wim,1966-10-12,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Wim_Jonk,midfielder
4574,P-37808,Jonquet,Robert,1925-05-03,0,0,1,1,0,2,"1954, 1958",https://en.wikipedia.org/wiki/Robert_Jonquet,defender
4575,P-20557,Jonson,Mattias,1974-01-16,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Mattias_Jonson,midfielder
4576,P-82146,J?nsson,Caroline,1977-11-22,1,1,0,0,0,1,2003,https://en.wikipedia.org/wiki/Caroline_J%C3%B6nsson,goal_keeper
4577,P-84831,J?nsson,Egon,1921-10-08,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Egon_J%C3%B6nsson,forward
4578,P-63796,Jop,Mariusz,1978-08-03,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Mariusz_Jop,defender
4579,P-26887,Jordan,Auguste,1909-02-21,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Auguste_Jordan,midfielder
4580,P-22480,Jordan,Joe,1951-12-15,0,0,0,0,1,3,"1974, 1978, 1982",https://en.wikipedia.org/wiki/Joe_Jordan,forward
4581,P-61068,Jorge,Rui,1973-03-27,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Rui_Jorge,defender
4582,P-68055,J?rgensen,Martin,1975-10-06,0,0,0,1,0,3,"1998, 2002, 2010",https://en.wikipedia.org/wiki/Martin_J%C3%B8rgensen,midfielder
4583,P-61976,J?rgensen,Mathias,1990-04-23,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Mathias_J%C3%B8rgensen,defender
4584,P-67216,J?rgensen,Nicolai,1991-01-15,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Nicolai_J%C3%B8rgensen,forward
4585,P-31385,J?rgensen,Silje,1977-05-05,1,0,0,1,0,1,1999,https://en.wikipedia.org/wiki/Silje_J%C3%B8rgensen,midfielder
4586,P-26340,Jorginho,not applicable,1964-08-17,0,0,1,0,0,2,"1990, 1994","https://en.wikipedia.org/wiki/Jorginho_(footballer,_born_1964)",defender
4587,P-42054,Joseph,G?rard,1949-10-22,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/G%C3%A9rard_Joseph,goal_keeper
4588,P-73468,Josephs,Moeneeb,1980-05-19,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Moeneeb_Josephs,goal_keeper
4589,P-79755,Josimar,not applicable,1961-09-19,0,0,1,0,0,1,1986,"https://en.wikipedia.org/wiki/Josimar_(footballer,_born_1961)",defender
4590,P-74066,Josu?,not applicable,1979-07-19,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Josu%C3%A9_Anunciado_de_Oliveira,midfielder
4591,P-56515,Jovanovi?,Milan,1981-04-18,0,0,0,1,0,1,2010,"https://en.wikipedia.org/wiki/Milan_Jovanovi%C4%87_(footballer,_born_1981)",midfielder
4592,P-54840,Jovanovi?,Miodrag,1922-01-17,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Miodrag_Jovanovi%C4%87_(footballer_born_1922),defender
4593,P-36045,Jovanovi?,Nikola,1952-09-18,0,0,1,0,0,1,1982,"https://en.wikipedia.org/wiki/Nikola_Jovanovi%C4%87_(footballer,_born_1952)",defender
4594,P-58500,Jovel,Jos? Francisco,1951-05-26,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Francisco_Jovel,defender
4595,P-62033,Jovi?,Luka,1997-12-23,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Luka_Jovi%C4%87,forward
4596,P-01298,Jozi?,Davor,1960-09-22,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Davor_Jozi%C4%87,defender
4597,P-09338,Ju,Se-jong,1990-10-30,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Ju_Se-jong,midfielder
4598,P-98607,Juan,not applicable,1979-02-01,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Juan_(footballer),defender
4599,P-18572,Juanele,not applicable,1971-04-10,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Juanele,forward
4600,P-29082,Juanfran,not applicable,1976-07-15,0,0,1,0,0,1,2002,"https://en.wikipedia.org/wiki/Juanfran_(footballer,_born_1976)",defender
4601,P-35157,Juanfran,not applicable,1985-01-09,0,0,1,0,0,1,2014,"https://en.wikipedia.org/wiki/Juanfran_(footballer,_born_1985)",defender
4602,P-03571,Juanito,not applicable,1954-11-10,0,0,0,0,1,2,"1978, 1982","https://en.wikipedia.org/wiki/Juanito_(footballer,_born_1954)",forward
4603,P-51440,Juanito,not applicable,1976-07-23,0,0,1,0,0,1,2006,"https://en.wikipedia.org/wiki/Juanito_(footballer,_born_1976)",defender
4604,P-85916,Ju?rez,Efra?n,1988-02-22,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Efra%C3%ADn_Ju%C3%A1rez,defender
4605,P-69912,Jugovi?,Vladimir,1969-08-30,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Vladimir_Jugovi%C4%87,midfielder
4606,P-49480,Juh?sz,Guszt?v,1911-12-19,0,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Guszt%C3%A1v_Juh%C3%A1sz,midfielder
4607,P-11872,Juliana,not applicable,1981-10-03,1,0,1,0,0,2,"1999, 2003",https://en.wikipedia.org/wiki/Juliana_Cabral,defender
4608,P-68792,Juliano,Antonio,1943-01-01,0,0,1,1,1,3,"1966, 1970, 1974",https://en.wikipedia.org/wiki/Antonio_Juliano,defender
4609,P-96459,Julien,Christina,1988-05-06,1,0,0,0,1,1,2011,https://en.wikipedia.org/wiki/Christina_Julien,forward
4610,P-08966,Julinho,not applicable,1929-07-29,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/J%C3%BAlio_Botelho,forward
4611,P-75182,Juma'a,Mahboub,1955-09-17,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Mahboub_Juma%27a,defender
4612,P-56780,Jumaa,Ali Thani,1968-08-18,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Ali_Thani_Jumaa,midfielder
4613,P-24534,Jum?ria,not applicable,1979-05-08,1,0,0,1,0,1,2011,https://en.wikipedia.org/wiki/Jum%C3%A1ria_Barbosa_de_Santana,midfielder
4614,P-64083,Jun,Min-kyung,1985-01-16,1,1,0,0,0,1,2015,https://en.wikipedia.org/wiki/Jun_Min-kyung,goal_keeper
4615,P-61172,Jun-ho,Son,1992-05-12,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Son_Jun-ho_(footballer),midfielder
4616,P-69102,Juncos,Natalie,1990-12-28,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Natalie_Juncos,defender
4617,P-28347,Juncosa,Jos?,1922-02-02,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Jos%C3%A9_Juncosa,forward
4618,P-19582,Junek,Franti?ek,1907-01-17,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Franti%C5%A1ek_Junek,forward
4619,P-41156,Jung,Bo-ram,1991-07-22,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Jung_Bo-ram,goal_keeper
4620,P-60130,Jung,Ho-jung,1976-05-11,1,1,0,0,0,1,2003,https://en.wikipedia.org/wiki/Jung_Ho-jung,goal_keeper
4621,P-49393,Jung,Seol-bin,1990-01-06,1,0,0,0,1,2,"2015, 2019",https://en.wikipedia.org/wiki/Jung_Seol-bin,forward
4622,P-51199,Jung,Seung-hyun,1994-04-03,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Jung_Seung-hyun,defender
4623,P-88939,Jung,Sung-ryong,1985-01-04,0,1,0,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Jung_Sung-ryong,goal_keeper
4624,P-64292,Jung,Woo-young,1989-12-14,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Jung_Woo-young,midfielder
4625,P-70038,Juninho,not applicable,1958-08-29,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Juninho_Fonseca,defender
4626,P-83096,J?nior,not applicable,1954-06-29,0,0,1,1,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Leovegildo_Lins_da_Gama_J%C3%BAnior,defender
4627,P-29601,J?nior,not applicable,1973-06-20,0,0,1,0,0,1,2002,"https://en.wikipedia.org/wiki/J%C3%BAnior_(footballer,_born_1973)",defender
4628,P-66308,J?nior,Roque,1976-08-31,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Roque_J%C3%BAnior,defender
4629,P-92812,J?nior,Vin?cius,2000-07-12,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Vin%C3%ADcius_J%C3%BAnior,forward
4630,P-76352,Jurandir,not applicable,1940-11-12,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Jurandir_de_Freitas,defender
4631,P-16484,Juranovi?,Josip,1995-08-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Josip_Juranovi%C4%87,defender
4632,P-76217,Jur?i?,Krunoslav,1969-11-26,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Krunoslav_Jur%C4%8Di%C4%87,midfielder
4633,P-61256,Juric,Tomi,1991-07-22,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Tomi_Juric,forward
4634,P-44332,Juri?,Goran,1963-02-05,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Goran_Juri%C4%87,defender
4635,P-94047,Jurkanin,Josef,1949-03-05,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Josef_Jurkanin,midfielder
4636,P-28511,Jurkemik,Ladislav,1953-07-20,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Ladislav_Jurkemik,defender
4637,P-58540,Jurman,Matthew,1989-12-08,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Matthew_Jurman,defender
4638,P-64028,Jurtin,Gernot,1955-09-09,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Gernot_Jurtin,forward
4639,P-34271,Juskowiak,Erich,1926-09-07,0,0,1,0,0,1,1958,https://en.wikipedia.org/wiki/Erich_Juskowiak,defender
4640,P-99151,Justek,Miros?aw,1948-09-23,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Miros%C5%82aw_Justek,defender
4641,P-32623,Jusufi,Fahrudin,1939-12-08,0,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Fahrudin_Jusufi,defender
4642,P-06148,Juve,J?rgen,1906-11-22,0,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/J%C3%B8rgen_Juve,defender
4643,P-06730,Juvenal,not applicable,1923-11-27,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Juvenal_Amarijo,defender
4644,P-10069,Kaabi,Ali,1953-11-15,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Ali_Kaabi,defender
4645,P-79057,Kaagman,Inessa,1996-04-17,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Inessa_Kaagman,midfielder
4646,P-48419,Kaburek,Matthias,1911-02-09,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Matthias_Kaburek,forward
4647,P-59066,Ka??ni,Ladislav,1931-04-01,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Ladislav_Ka%C4%8D%C3%A1ni,forward
4648,P-85465,Ka?ar,Gojko,1987-01-26,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Gojko_Ka%C4%8Dar,midfielder
4649,P-96488,Kachloul,Hassan,1973-02-19,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Hassan_Kachloul,midfielder
4650,P-58877,Kaci-Sa?d,Mohamed,1958-05-02,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Mohammed_Kaci_Said,midfielder
4651,P-85546,Kacou,Raymonde,1987-01-07,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Raymonde_Kacou,defender
4652,P-04210,Kader,Mohamed,1979-04-08,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Mohamed_Kader,forward
4653,P-98071,Kader Ke?ta,Abdul,1981-08-06,0,0,0,1,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Abdul_Kader_Ke%C3%AFta,midfielder
4654,P-46257,Kadir,Foued,1983-12-05,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Foued_Kadir,midfielder
4655,P-40265,Kadlec,Miroslav,1964-06-22,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Miroslav_Kadlec,defender
4656,P-70955,Kadohara,Kaoru,1970-05-25,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Kaoru_Kadohara,defender
4657,P-90033,Kadraba,Josef,1933-09-29,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Josef_Kadraba,forward
4658,P-55405,Kaebi,Hossein,1985-09-23,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Hossein_Kaebi,defender
4659,P-76532,Kaelbel,Raymond,1932-01-31,0,0,1,0,0,2,"1954, 1958",https://en.wikipedia.org/wiki/Raymond_Kaelbel,defender
4660,P-36964,Kagawa,Shinji,1989-03-17,0,0,0,1,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Shinji_Kagawa,midfielder
4661,P-73034,Kaham,Michel,1952-06-01,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Michel_Kaham,defender
4662,P-47232,Kahlenberg,Thomas,1983-03-20,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Thomas_Kahlenberg,midfielder
4663,P-33751,Kahn,Oliver,1969-06-15,0,1,0,0,0,4,"1994, 1998, 2002, 2006",https://en.wikipedia.org/wiki/Oliver_Kahn,goal_keeper
4664,P-24653,Kahraba,not applicable,1994-04-13,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Kahraba_(footballer),forward
4665,P-98680,Kahveci,Nihat,1979-11-23,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Nihat_Kahveci,forward
4666,P-49030,Kai,Natasha,1983-05-22,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Natasha_Kai,forward
4667,P-84176,Kaihori,Ayumi,1986-09-04,1,1,0,0,0,2,"2011, 2015",https://en.wikipedia.org/wiki/Ayumi_Kaihori,goal_keeper
4668,P-34118,Kaita,Sani,1986-05-02,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Sani_Kaita,midfielder
4669,P-87604,Kaji,Akira,1980-01-13,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Akira_Kaji,defender
4670,P-64525,Kaji,Mayumi,1964-06-28,1,0,1,0,0,1,1991,https://en.wikipedia.org/wiki/Mayumi_Kaji,defender
4671,P-58388,Kak?,not applicable,1982-04-22,0,0,0,1,0,3,"2002, 2006, 2010",https://en.wikipedia.org/wiki/Kak%C3%A1,midfielder
4672,P-75667,Kakitani,Yoichiro,1990-01-03,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Yoichiro_Kakitani,forward
4673,P-36715,Kakraba,Juliana,1979-12-29,1,0,0,1,0,1,1999,https://en.wikipedia.org/wiki/Juliana_Kakraba,midfielder
4674,P-55125,Kalac,Zeljko,1972-12-16,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Zeljko_Kalac,goal_keeper
4675,P-44205,Kali,not applicable,1978-10-11,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Kali_(footballer),defender
4676,P-89113,Kalini?,Lovre,1990-04-03,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Lovre_Kalini%C4%87,goal_keeper
4677,P-12763,Kalini?,Nikola,1988-01-05,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Nikola_Kalini%C4%87,forward
4678,P-62487,Kalinowski,Zygmunt,1949-05-02,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Zygmunt_Kalinowski,goal_keeper
4679,P-59135,Kalitzakis,Ioannis,1966-02-10,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Ioannis_Kalitzakis,defender
4680,P-07520,Kalla,Raymond,1975-04-22,0,0,1,0,0,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Raymond_Kalla,defender
4681,P-81023,K?llgren,Henry,1931-03-13,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Henry_K%C3%A4llgren,forward
4682,P-92191,K?llgren,Olle,1907-09-07,0,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/Olle_K%C3%A4llgren,defender
4683,P-73608,K?llstr?m,Kim,1982-08-24,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Kim_K%C3%A4llstr%C3%B6m,midfielder
4684,P-88929,Kalocsay,G?za,1913-05-30,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/G%C3%A9za_Kalocsay,forward
4685,P-67250,Kalou,Bonaventure,1978-01-12,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Bonaventure_Kalou,forward
4686,P-31976,Kalou,Salomon,1985-08-05,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Salomon_Kalou,forward
4687,P-87263,Kalte,Ulrika,1970-05-19,1,0,0,0,1,1,1995,https://en.wikipedia.org/wiki/Ulrika_Kalte,forward
4688,P-68969,Kaltz,Manfred,1953-01-06,0,0,1,0,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Manfred_Kaltz,defender
4689,P-87413,Kalu,Rebecca,1990-06-12,1,0,0,1,0,1,2011,https://en.wikipedia.org/wiki/Rebecca_Kalu,midfielder
4690,P-29986,Ka?u?ny,Rados?aw,1974-02-02,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Rados%C5%82aw_Ka%C5%82u%C5%BCny,midfielder
4691,P-98387,Kalynychenko,Maksym,1979-01-26,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Maksym_Kalynychenko,midfielder
4692,P-62952,Kamada,Daichi,1996-08-05,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Daichi_Kamada,midfielder
4693,P-72332,K?mark,Pontus,1969-04-05,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Pontus_K%C3%A5mark,defender
4694,P-20299,Kameel,Fathi,1955-05-23,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Fathi_Kameel,forward
